time,txt,name,username,likes,retweets,replies
2021-09-03 19:46:23+01:00,"#Monero is not necessarily what you put money into expecting to profit. Monero, as money, is what you take profits into.   ☝️Theory of why Monero is usually the last ""coin"" to pump, but that when it does, it pumps hard.",ᴜɴᴛʀᴀᴄᴇᴀʙʟᴇ,donttracemebruh,108.0,16.0,5.0
2021-09-03 19:46:41+01:00,"The best investments you can make right now are bitcoin, ether, monero, and chainlink.",LifeMathMoney ₿,lifemathmoney,1155.0,87.0,65.0
2021-09-02 17:44:06+01:00,(1) August Ecosystem Update Twitter Thread.   Absolute WILD month for @SecretNetwork.   Supernova. Secret Monero Bridge. Band. Altermail. And so much more.   Let's begin shall we?   $SCRT  👇👇👇,Carter L. Woetzel {S = S} 🤫𝕊,l_woetzel,152.0,52.0,3.0
2021-09-03 00:10:08+01:00,No one has ever been tracked or traced using Monero. There is a reason why people who value privacy with their entire life use Monero.   #Monero $xmr,Monero King,monero_king,257.0,36.0,5.0
2021-08-31 23:33:29+01:00,"Monero GUI and CLI 0.17.2.3 have been released, which include privacy, stability, accessibility, and user experience updates, along with optimizations for hardware wallets. #monero #xmr",Justin Ehrenhofer 🎂🏳️‍🌈,jehrenhofer,83.0,16.0,4.0
2021-08-25 18:41:40+01:00,There is a very good chance Monero will make you wealthy in the coming future but that is not the point. The point is to actually have privacy in an era where there is none.   #Monero $xmr,Monero King,monero_king,211.0,38.0,12.0
2021-08-26 00:04:15+01:00,"#cryptocurrency markets, post-Ethereum-2 fork, what do you think is the next big winner in the PoW markets? #ravencoin #ethereum2 #ergo #beam #crypto #Cryptocurency  #litecoin #swap #monero #WHALEALERT",MVP LLC 1-2-3,mvpllc123,165.0,87.0,61.0
2021-08-18 12:46:17+01:00,#Monero is underestimated and undervalued. Monero is being used. Monero has an ATH in transactions. Monero has active development.,hundehausen,hundehausen,142.0,16.0,4.0
2021-08-18 18:28:03+01:00,#monero is so undervalued.,Documenting Monero.,moneromaxi,227.0,23.0,9.0
2021-08-16 02:03:52+01:00,Privacy and anonymity matters. What’s your favorite privacy crypto?   $XMR $DASH $ZEC $ZEN $XVG $BEAM #Monero #Dash #Zcash #Verge #Beam #Privacy #Crypto,Kevkoof ⭕️,kevkoof1,47.0,13.0,122.0
2021-08-16 04:56:47+01:00,Monero is an important tool that fights financial discrimination. Money should be fungible and private. #monero #xmr,Justin Ehrenhofer 🎂🏳️‍🌈,jehrenhofer,124.0,19.0,2.0
2021-08-16 05:14:14+01:00,"Thanks for prominently featuring Monero @LastWeekTonight! Monero is an important financial tool that fights back against financial discrimination. Money should be private and fungible, and Monero's volunteer community fights to keep it that way.   #monero #xmr #MoneroMeansMoney",Monero || #xmr,monero,241.0,38.0,10.0
2021-08-16 13:45:00+01:00,Monero has the triple-threat:  1) third highest developer count of any project  2) most government bounties of any project 3) most widely used in places that need to transact safely and privately   Do not underestimate #monero #xmr. #MoneroMeansMoney,Monero Outreach,xmroutreach,158.0,41.0,2.0
2021-08-16 20:29:25+01:00,Any VPN service not accepting a privacy coin is reckless. #monero,dark.fail,darkdotfail,371.0,34.0,14.0
2021-08-16 23:22:03+01:00,Monero is on track for over 1 million transactions this month #monero #xmr,Justin Ehrenhofer 🎂🏳️‍🌈,jehrenhofer,414.0,50.0,22.0
2021-08-05 07:32:03+01:00,"Bitcoiners: Bitcoin is f*ck you money.  Also Bitcoiners: Its time to call your politicians😢  Does anyone else see the irony?  F*ck you money doesn't ask for permissions.   There is only one f*ck you money today. And it is decentralized, untraceable and scarce. #Monero #XMR",Naɱ Sardar,namsardar,132.0,17.0,15.0
2021-08-05 12:32:29+01:00,closely observing Monero for a potential upside break - bargain under $250 imho,CryptoYoda,cryptoyoda1338,112.0,14.0,25.0
2021-08-05 22:47:06+01:00,"Here are some patterns for – validating – addresses.  #Bitcoin $btc: [13]{1}[a-km-zA-HJ-NP-Z1-9]{26,33} $btc [SegWit]: bc1[a-z0-9]{39,59} $bch: ((bitcoincash|bchreg|bchtest):)?(q|p)[a-z0-9]{41}  #Monero $xmr: [48][0-9AB][1-9A-HJ-NP-Za-km-z]{93}  #Ethereum $eth: 0x[a-fA-F0-9]{40}",Nick Carr,itsreallynick,144.0,34.0,2.0
2021-08-02 06:49:24+01:00,Privacy Rabbit hole🐇        Default Privacy              /             \        Yes             no           /                   \    Fungibility         Wtf         /       \                                      Yes    no     /             \   #Monero     Wtf,Don Yakka,donyakka,112.0,23.0,5.0
2021-08-03 00:21:17+01:00,"In light of @fluffypony's being offline and in custody, the Monero core team has removed all his admin and write permissions over Monero repos.  I've also just moved the 5577 XMR from the General Fund to another wallet he has no access to.",binaryFate,binaryfate,508.0,81.0,28.0
2021-08-01 09:56:09+01:00,Which defi collab are #Monero users most excited for? $XMR $SCRT $RUNE $DCR,AdLunaɱ,adlunam9,17.0,14.0,9.0
2021-07-26 06:30:57+01:00,Monero $XMR is now doing 17.5% the number of transactions as Bitcoin $BTC.,TraceEvader,traceevader,204.0,24.0,10.0
2021-07-24 02:00:36+01:00,The Monero community is calling on  @elonmusk  to add #Monero #XMR payments for #Tesla!  Monero is the cypherpunk currency defending your freedom.,hackerbot.eth,hackerb0t,102.0,15.0,11.0
2021-07-24 07:01:00+01:00,"How is it possible to compete against a peer-to-peer network where not only the nodes, but miners are also dominated by average people using common hardware found in any retail technology shop? Isn't this the ultimate goal of a decentralized network? #Monero achieved it.",bignastyhaɱɱer,bignastyhammer,63.0,17.0,3.0
2021-07-15 08:50:02+01:00,"I believe in 2025 or 2026 #Monero will flip #bitcoin.  Yes, you've read that correctly.  #xmr #btc",Monero King,monero_king,214.0,21.0,38.0
2021-07-14 21:45:09+01:00,"If you are ever labelled a ""criminal"" just because you want privacy then what are they?  Privacy is a human right.   #Monero #xmr #privacy",Monero King,monero_king,122.0,22.0,6.0
2021-07-08 11:46:43+01:00,#monero ... so secure even the fbi can’t crack the code.,Documenting Monero.,moneromaxi,254.0,40.0,13.0
2021-07-07 04:53:21+01:00,UwU I've said it before and I'll say it again.  In the long run $XMR is the best #cryptocurrency to own. #Monero's anonymity and community are without question the best. But $LINK and their cute little #linkmarines still have a special place in my heart forever ❤️.,Link Tsundere,crypto_tsundere,365.0,136.0,1.0
2021-07-07 08:59:23+01:00,"#Bitcoin, #DigiByte, #Monero, &amp; #Groestlcoin = freedom, render those who want to control you helpless, #XDC = give institutions a chance, they don’t deserve it but no one should be homeless, #DAG = possibly the future of everything. #Ethereum = what’s a bank? Never heard of it.",hgtp://Bitfi,thebitfi,73.0,18.0,7.0
2021-07-07 10:06:10+01:00,#monero has some of the best minds in cryptography working on it with no incentive other than for #monero to succeed.,Documenting Monero.,moneromaxi,119.0,23.0,4.0
2021-07-06 09:13:32+01:00,Just had two of my bank accounts suspended and banned for life...  Didn’t know We needed #monero so much until now.,Documenting Monero.,moneromaxi,200.0,28.0,9.0
2021-07-06 17:02:02+01:00,"FBI, DEA, IRS and many others have been trying for years to crack Monero and all have failed.  Yet I still see many people saying ""It is going to be exposed"" Goodluck. Monero tech team are extremely talented that's for sure.  #Monero #xmr",Monero King,monero_king,164.0,26.0,5.0
2021-07-04 17:22:52+01:00,There will come a time where everyone will not only want Monero but need Monero. Privacy is a human right do not let anyone or anything take it away from you.  #Monero #xmr,Monero King,monero_king,111.0,23.0,3.0
2021-07-04 17:36:16+01:00,"No other ""privacy coin"" offers 100% complete privacy like monero does.   #Monero #xmr",Monero King,monero_king,233.0,27.0,29.0
2021-07-04 18:37:28+01:00,#monero no hype. Pure fundamentals.,Documenting Monero.,moneromaxi,161.0,21.0,10.0
2021-07-01 14:05:49+01:00,There are only nine possible things that every blockchain is.   - Bitcoin - Bitcoin clones - Bitcoin forks  - Ethereum  - Ethereum clones - Ethereum forks  - Monero - Monero clones - Monero forks  What differentiates them? - Ease/cost to develop upon - Scalability   That’s it!,Kurt.292🍌🍌GorillaPool.io,kurtwuckertjr,149.0,29.0,26.0
2021-06-28 11:29:58+01:00,#monero for basic human rights.,Documenting Monero.,moneromaxi,171.0,20.0,4.0
2021-06-28 21:58:38+01:00,"On re-launch CoinZark will at first support BTC, LTC, XMR, GRS, DOGE and DGB.   We will look to relaunch other coins in the near future as well as the integration of the Bitcoin Lightning Network.   Back Soon! @GroestlcoinTeam @DigiByteCoin @dogecoin @monero @litecoin",CoinZark,coinzark,63.0,21.0,0.0
2021-06-26 10:38:33+01:00,$DERO's technology is so advanced that nothing that currently exists comes remotely close.   When the private smart contracts are released on mainnet it will surpass both #Monero &amp; #Ethereum technology &amp; be the most versatile platform in #Crypto  It's still not widely know about!,€ｕｒｏＳｎｉｐｅｒ,theeurosniper,115.0,34.0,21.0
2021-06-23 13:06:34+01:00,"We believe by 2025 #Zcash, #Monero and #Decred will be $20,000 - $40,000 a coin.   Now:  $ZEC $113 $XMR $217 $DCR $108  Privacy is the future #HODL #Crypto",CryptoCurrency 🌎,crypto_goat_,224.0,48.0,61.0
2021-06-17 13:08:00+01:00,Haven's xUSD is the 𝙤𝙣𝙡𝙮 𝙨𝙩𝙖𝙗𝙡𝙚𝙘𝙤𝙞𝙣 with Monero privacy.   Stealth addresses and private balances.   All conversions in your private vault.  It's never been done before.   $XHV $xUSD #ExpectPrivacy,Haven Protocol,havenxhv,181.0,42.0,4.0
2021-06-17 23:34:16+01:00,"Honestly think about it, you need to be crazy to be ok with your personal crypto transactions being recorded publicly. It's a wet dream for banks etc  It doesn't make any sense  The whole point of #crypto and being a cypherpunk is fuck the banks!  Meet #Monero 🤝 $XMR solves this",Don Yakka,donyakka,140.0,20.0,7.0
2021-06-16 17:26:44+01:00,"Hey #Monero fam, we’re almost to 5,000 followers. Help us get there!  #xmr #MoneroMeansMoney",Monero Outreach,xmroutreach,105.0,19.0,6.0
2021-06-13 06:05:53+01:00,The next few years will be absolutely HUGE for Monero $XMR &amp; Pirate Chain $ARRR . Intelligent retail will begin to pour into privacy coins as our world is reshaped into a complete surveillance society. 1000’s per coin are very realistic in my opinion.,James Hndrxx 💎 ᕫ,jameshndrxx,182.0,28.0,17.0
2021-06-13 08:31:45+01:00,#monero changes you.,Documenting Monero.,moneromaxi,167.0,22.0,8.0
2021-06-13 21:14:11+01:00,"BTC maxis and those who vilify #Monero #XMR must also be proponents of only  http, and believe  https is for people with something to hide.",Debate Boss,debateboss,198.0,41.0,9.0
2021-06-13 22:28:46+01:00,You can't successfully ban Monero. Period.,Monero Space,monerospace,438.0,57.0,24.0
2021-06-10 07:04:17+01:00,"If you still don't ""get"" Monero, we encourage you to take a moment and ask its supporters what they see in the project. You may hear some interesting stories. #monero #xmr",Monero Space,monerospace,76.0,16.0,4.0
2021-06-10 19:49:44+01:00,"When you start buying #monero due to its utility only then will you truly appreciate it and realise just how special, unique &amp; valuable it truly it.   1 #monero is now scarcer then 1 #bitcoin",Documenting Monero.,moneromaxi,115.0,22.0,5.0
2021-06-09 11:39:01+01:00,#monero is the only true crypto.,Documenting Monero.,moneromaxi,250.0,28.0,21.0
2021-06-08 10:35:50+01:00,Bitcoin maxis trashing #Monero start to sound a lot like boomers who didn’t understand Bitcoin in 2013.,Wes,we8an,250.0,28.0,15.0
2021-06-08 13:31:35+01:00,"Value of $1,000 invested 1 year ago:  Dogecoin: $128,993 THETA: $34,648 Binance Coin: $20,093 Cardano: $18,343 Ethereum: $10,325 Chainlink: $5,407 Stellar: $4,309 XRP: $4,263 Neo: $4,018 TRON: $4,010 Monero: $3,656 Litecoin: $3,410 Bitcoin: $3,401 Zcash: $2,499 Dash: $2,132",Jon Erlichman,jonerlichman,620.0,137.0,29.0
2021-06-08 18:43:42+01:00,"The #Monero community remains united in building money that is private, sound, and decentralized despite coming from drastically different political ideologies, ethnic backgrounds, languages, etc.  It's amazing to see how a common purpose unites such unique groups of people.",Seth For Privacy,sethforprivacy,255.0,42.0,15.0
2021-06-07 09:11:46+01:00,Buy #monero Thank me later.,Documenting Monero.,moneromaxi,262.0,44.0,6.0
2021-06-05 01:33:09+01:00,"hey uh... I kinda need $300 to get a legal name change &amp; fix my school laptop  I can only use monero though, check the thread for what to do if you don't have it  monero address: 89Tttn7NZbp7zpM1yZWDmDiGqjdng3FVFVpuQ7uYWX5DcCMibc1mP1NUmojd8XoMq4LJMActo8cDBUbXtfeKvVXTR74xzG7",~keith 🏳️‍⚧️🏳️‍🌈🏴‍☠️,cybercrimemlm,43.0,44.0,7.0
